"Portal","Job Title","Company","URL","About the job","Pay","Location","Summary","Requirements","Responsibilities","Benefits","Scraped At"
"USAJOBS","SENIOR MARINE MART MANAGER / NF4","U.S. Marine Corps","https://www.usajobs.gov:443/job/879861500","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.","$70000-$85000 PA","Oceanside, California","Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.","","","","2026-08-10T09:31:30.412799+00:00"
"USAJOBS","Recreation Assistant (Skeet & Trap)","Pacific Air Forces","https://www.usajobs.gov:443/job/867196300","The Eielson AFB Outdoor Recreation provides facilities and equipment for all military personnel and their families. Outdoor Recreation is organizing and executing outdoor events for all to enjoy. Work schedule subject but not limited to: Sunday - Saturday : 06:00AM to 11:00PM Incumbent must be 21+ years of age. Will require weekend and holiday work as needed. APPLICATIONS WILL BE PULLED FRIDAYS AT 8:00AM UNTIL POSITIONS IS FILLED.","$16.8-$18.27 PH","Eielson AFB, Alaska","The Eielson AFB Outdoor Recreation provides facilities and equipment for all military personnel and their families. Outdoor Recreation is organizing and executing outdoor events for all to enjoy. Work schedule subject but not limited to: Sunday - Saturday : 06:00AM to 11:00PM Incumbent must be 21+ years of age. Will require weekend and holiday work as needed. APPLICATIONS WILL BE PULLED FRIDAYS AT 8:00AM UNTIL POSITIONS IS FILLED.","","","","2026-08-10T09:31:30.413767+00:00"
"USAJOBS","Environmental Protection Specialist","Defense Logistics Agency","https://www.usajobs.gov:443/job/879592300","See below for important information regarding this job.","$61722-$97087 PA","Herlong Sierra Ordnance Depot, California","See below for important information regarding this job.","","","","2026-08-10T09:31:30.414768+00:00"
"USAJOBS","Environmental Protection Specialist","Defense Logistics Agency","https://www.usajobs.gov:443/job/879599300","See below for important information regarding this job.","$62640-$98530 PA","Norfolk, Virginia","See below for important information regarding this job.","","","","2026-08-10T09:31:30.415012+00:00"
"USAJOBS","CLUB OPERATIONS ASSISTANT","Pacific Air Forces","https://www.usajobs.gov:443/job/855686100","About the position: This position is Nonappropriated Fund (NAF) and is located at the Misawa Collocated Club of the 35th Force Support Squadron, Misawa AB, Japan. This is a Flexible category position; guaranteed 0 hours per week but may work up to 40 hours a week (depending on the needs of the facility). Military Spouse Preference is not lost if selected for this position.","$16-$17.5 PH","Misawa AFB, Japan","About the position: This position is Nonappropriated Fund (NAF) and is located at the Misawa Collocated Club of the 35th Force Support Squadron, Misawa AB, Japan. This is a Flexible category position; guaranteed 0 hours per week but may work up to 40 hours a week (depending on the needs of the facility). Military Spouse Preference is not lost if selected for this position.","","","","2026-08-10T09:31:30.415338+00:00"
"USAJOBS","IT SPECIALIST (SYSADMIN)","Air National Guard Units","https://www.usajobs.gov:443/job/877878000","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a IT SPECIALIST (SYSADMIN), Position Description Number D1650P01 and is part of the 174TH ATKW, National Guard. This vacancy does not meet the criteria for appointment of annuitants. *There are 3 positions available for this announcement.*","$75278-$97867 PA","Syracuse, New York","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a IT SPECIALIST (SYSADMIN), Position Description Number D1650P01 and is part of the 174TH ATKW, National Guard. This vacancy does not meet the criteria for appointment of annuitants. *There are 3 positions available for this announcement.*","","","","2026-08-10T09:31:30.416206+00:00"
"USAJOBS","IT SPEC (SYSADMIN)","Air National Guard Units","https://www.usajobs.gov:443/job/878594800","IOWA AIR NATIONAL GUARD - TITLE 32 EXCEPTED SERVICE POSITION This position is restricted to current Military members of the Air Force, Air Reserve, or Air National Guard willing and eligible to become a member of the Iowa Air National Guard. Please contact a recruiter at (515) 261-8535 to verify military membership eligibility. LOCATION: 132d Wing, Des Moines, Iowa","$75284-$97875 PA","Des Moines, Iowa","IOWA AIR NATIONAL GUARD - TITLE 32 EXCEPTED SERVICE POSITION This position is restricted to current Military members of the Air Force, Air Reserve, or Air National Guard willing and eligible to become a member of the Iowa Air National Guard. Please contact a recruiter at (515) 261-8535 to verify military membership eligibility. LOCATION: 132d Wing, Des Moines, Iowa","","","","2026-08-10T09:31:30.417008+00:00"
"USAJOBS","Waiter NA-03","United States Army Installation Management Command","https://www.usajobs.gov:443/job/876938900","This position is located at the Texas Roadhouse, Joint Base Lewis-McChord. To better expedite the hiring process, please include full contact information (name, address, phone number, email, etc.) for professional and personal references on your resume. Incentives and Bonuses Incentives will not be paid.","$19.71-$22.99 PH","Joint Base Lewis-McChord, Washington","This position is located at the Texas Roadhouse, Joint Base Lewis-McChord. To better expedite the hiring process, please include full contact information (name, address, phone number, email, etc.) for professional and personal references on your resume. Incentives and Bonuses Incentives will not be paid.","","","","2026-08-10T09:31:30.417866+00:00"
"USAJOBS","Bartender NA-05","United States Army Installation Management Command","https://www.usajobs.gov:443/job/874793600","Serves as a Bartender in the Beverage Department of the Hale Koa Hotel.The first cut-off date will be on 07/14/2026. Additional lists will be pulled after this first cut-off date at the request of the hiring manager. Local candidates will be reviewed first as PCS is not authorized. If determined that area of consideration is to be expanded, all candidates will be considered.","$25.86-$30.17 PH","Honolulu, Hawaii","Serves as a Bartender in the Beverage Department of the Hale Koa Hotel.The first cut-off date will be on 07/14/2026. Additional lists will be pulled after this first cut-off date at the request of the hiring manager. Local candidates will be reviewed first as PCS is not authorized. If determined that area of consideration is to be expanded, all candidates will be considered.","","","","2026-08-10T09:31:30.418644+00:00"
"USAJOBS","VCS Supply Clerk (Retail) - Orlando","Veterans Health Administration","https://www.usajobs.gov:443/job/879203600","Are you seeking a better work-life balance? Join an exceptional organization that prioritizes Veterans for an outstanding career! With over 78 years of serving our nation's Veterans, the Veterans Canteen Service (VCS) is currently seeking a dynamic Retail Supply Clerk for our Orlando, FL VA Medical Center Canteen. Join our fast-paced environment if you have a passion for our Veterans and their families, along with prior multi-unit experience.","$20.78-$20.78 PH","Winter Park, Florida","Are you seeking a better work-life balance? Join an exceptional organization that prioritizes Veterans for an outstanding career! With over 78 years of serving our nation's Veterans, the Veterans Canteen Service (VCS) is currently seeking a dynamic Retail Supply Clerk for our Orlando, FL VA Medical Center Canteen. Join our fast-paced environment if you have a passion for our Veterans and their families, along with prior multi-unit experience.","","","","2026-08-10T09:31:30.419706+00:00"
"USAJOBS","VCS-Vending Supply Clerk- Portland OR","Veterans Health Administration","https://www.usajobs.gov:443/job/879259600","Are you looking for a better work-life balance and opportunities to grow? Join an excellent organization that puts Veterans first for a fulfilling career! Since 1946 Veterans Canteen Service (VCS) has delivered the VCS benefits to millions of Veterans enrolled in the Department of Veterans Affairs (VA) Healthcare system, the largest Healthcare system in the United States.","$20.36-$20.36 PH","Portland, Oregon","Are you looking for a better work-life balance and opportunities to grow? Join an excellent organization that puts Veterans first for a fulfilling career! Since 1946 Veterans Canteen Service (VCS) has delivered the VCS benefits to millions of Veterans enrolled in the Department of Veterans Affairs (VA) Healthcare system, the largest Healthcare system in the United States.","","","","2026-08-10T09:31:30.420892+00:00"
"USAJOBS","Food Service Worker (Cashier)","Air Mobility Command","https://www.usajobs.gov:443/job/879587800","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the 92 Force Support Squadron, Alder House, Fairchild AFB, WA. The purpose of this position is to perform a wide variety of manual tasks in food preparation and food service areas. This is a Flex (Intermittent) position; Guaranteed 0-40 hours per week; depending on the needs of the facility.","$18.57-$21.67 PH","Fairchild AFB, Washington","About the position: This position is Non-appropriated Fund (NAF) and will be assigned to the 92 Force Support Squadron, Alder House, Fairchild AFB, WA. The purpose of this position is to perform a wide variety of manual tasks in food preparation and food service areas. This is a Flex (Intermittent) position; Guaranteed 0-40 hours per week; depending on the needs of the facility.","","","","2026-08-10T09:31:30.421854+00:00"
"USAJOBS","Waiter NA-01","United States Army Installation Management Command","https://www.usajobs.gov:443/job/858400300","This position is located at Fort Lee, VA - MWR - Business Recreation Division: The Gregg-Adams Club Incentives and Bonuses Incentives will not be paid. Note: This is an open continuous announcement to provide a ready pool of available applicants as needed. Applicants will be referred as vacancies occur. This is a ""Flexible"" position (0-40 hours). Hours are not guaranteed.","$17.05-$19.88 PH","Fort Lee, Virginia","This position is located at Fort Lee, VA - MWR - Business Recreation Division: The Gregg-Adams Club Incentives and Bonuses Incentives will not be paid. Note: This is an open continuous announcement to provide a ready pool of available applicants as needed. Applicants will be referred as vacancies occur. This is a ""Flexible"" position (0-40 hours). Hours are not guaranteed.","","","","2026-08-10T09:31:30.422766+00:00"
"USAJOBS","Waiter NA-03","United States Army Installation Management Command","https://www.usajobs.gov:443/job/871298100","This position is located at Texas Roadhouse, Fort Bliss, Texas To better expedite the hiring process, we recommend including full contact information (name, address, phone number, email, etc.) for professional and personal references on your resume.. Incentives and Bonuses Incentives will not be paid.","$19.08-$22.07 PH","Fort Bliss, Texas","This position is located at Texas Roadhouse, Fort Bliss, Texas To better expedite the hiring process, we recommend including full contact information (name, address, phone number, email, etc.) for professional and personal references on your resume.. Incentives and Bonuses Incentives will not be paid.","","","","2026-08-10T09:31:30.423824+00:00"
"USAJOBS","Bartender NA-03","United States Army Installation Management Command","https://www.usajobs.gov:443/job/878714000","This position is located within the Fort Gordon Business Operations Division. Note: If claiming Current/Former NAF or APF Employee preference, you are required to submit a copy of your personnel action (DA Form 3434 or SF-50) with your supporting documents to be eligible for this preference.","$19.08-$22.27 PH","Fort Gordon, Georgia","This position is located within the Fort Gordon Business Operations Division. Note: If claiming Current/Former NAF or APF Employee preference, you are required to submit a copy of your personnel action (DA Form 3434 or SF-50) with your supporting documents to be eligible for this preference.","","","","2026-08-10T09:31:30.424629+00:00"
"USAJOBS","IT SPECIALIST (NETWORK) (TITLE 32)","Air National Guard Units","https://www.usajobs.gov:443/job/849162500","This is a National Guard Title 32 Excepted Service Position. This position is a Temporary GS-2210-11 IT SPECIALIST (NETWORK) (TITLE 32), Position Description Number D1560P01and is part of the MO 131st Bomb Wing. This is a non-bargaining position. SEE NOTES UNDER CONDITIONS OF EMPLOYMENT BELOW.","$75815-$98554 PA","Jefferson Barracks, Missouri","This is a National Guard Title 32 Excepted Service Position. This position is a Temporary GS-2210-11 IT SPECIALIST (NETWORK) (TITLE 32), Position Description Number D1560P01and is part of the MO 131st Bomb Wing. This is a non-bargaining position. SEE NOTES UNDER CONDITIONS OF EMPLOYMENT BELOW.","","","","2026-08-10T09:31:30.425390+00:00"
"USAJOBS","IT SPECIALIST (NETWORK/SYSADMIN)","Army National Guard Units","https://www.usajobs.gov:443/job/877975100","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a IT SPECIALIST (NETWORK/SYSADMIN), Position Description Number D2727000 and is part of the Sustainment Automation Support Management Office (SASMO), National Guard. This vacancy does not meet the criteria for appointment of annuitants.","$75278-$97867 PA","Syracuse, New York","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a IT SPECIALIST (NETWORK/SYSADMIN), Position Description Number D2727000 and is part of the Sustainment Automation Support Management Office (SASMO), National Guard. This vacancy does not meet the criteria for appointment of annuitants.","","","","2026-08-10T09:31:30.426166+00:00"
"USAJOBS","INDUSTRIAL SPECIALIST","Naval Air Systems Command","https://www.usajobs.gov:443/job/878449900","You will serve as an INDUSTRIAL SPECIALIST in the FLEET SUPPORT TEAM (FST) LOGISITICS DIVISION of FLTREADCEN EAST.","$74678-$97087 PA","Cherry Point, North Carolina","You will serve as an INDUSTRIAL SPECIALIST in the FLEET SUPPORT TEAM (FST) LOGISITICS DIVISION of FLTREADCEN EAST.","","","","2026-08-10T09:31:30.426950+00:00"
"USAJOBS","LOGISTICS MANAGEMENT SPECIALIST","Naval Air Systems Command","https://www.usajobs.gov:443/job/879637900","This is a public notice flyer to notify interested applicants of anticipated vacancies through the DHA for Certain Personnel Dow/ Modified Direct Hire Authority. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","$102415-$158322 PA","Patuxent River, Maryland","This is a public notice flyer to notify interested applicants of anticipated vacancies through the DHA for Certain Personnel Dow/ Modified Direct Hire Authority. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer.","","","","2026-08-10T09:31:30.427428+00:00"
"USAJOBS","Barista NA-04","United States Army Installation Management Command","https://www.usajobs.gov:443/job/865553700","This position is located at the Sip of Glory Coffeehouse in The Peak. Join our team at the Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum. We are dedicated to enhancing the lives of Soldiers and their Families by providing essential support services, including child and youth programs and a variety of recreational activities that directly contribute to Soldier readiness and well-being. Incentives and Bonuses Incentives will not be paid.","$19.96-$23.29 PH","Fort Drum, New York","This position is located at the Sip of Glory Coffeehouse in The Peak. Join our team at the Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum. We are dedicated to enhancing the lives of Soldiers and their Families by providing essential support services, including child and youth programs and a variety of recreational activities that directly contribute to Soldier readiness and well-being. Incentives and Bonuses Incentives will not be paid.","","","","2026-08-10T09:31:30.428552+00:00"
"USAJOBS","Store Associate","Defense Commissary Agency","https://www.usajobs.gov:443/job/847506100","About the Position: This announcement may be used to fill full-time or part-time work schedules. If you decline a position covered in this announcement and want to be considered at a later time, you must reapply.","$37193-$46526 PA","Multiple Locations","About the Position: This announcement may be used to fill full-time or part-time work schedules. If you decline a position covered in this announcement and want to be considered at a later time, you must reapply.","","","","2026-08-10T09:31:30.429582+00:00"
"USAJOBS","Waiter NA-03","United States Army Installation Management Command","https://www.usajobs.gov:443/job/869606400","This position is located at Fort Campbell Texas Roadhouse. This position is a FLEX position. FLEX positions can be worked anywhere between 0 - 40 hours per week. Incentives and Bonuses Incentives will not be paid.","$18.89-$22.04 PH","Multiple Locations","This position is located at Fort Campbell Texas Roadhouse. This position is a FLEX position. FLEX positions can be worked anywhere between 0 - 40 hours per week. Incentives and Bonuses Incentives will not be paid.","","","","2026-08-10T09:31:30.430148+00:00"
"USAJOBS","Operations Assistant (Shift Lead) - Club Complex","U.S. Air Forces, Europe","https://www.usajobs.gov:443/job/859595500","About the position: This position is Non-appropriated Fund (NAF) and is located at the Ramstein Club Complex in Ramstein Air Base, Germany. This position may offer Logistic Support. The primary purpose of this position is to provide support and assistance to the Operation Managers in the economic and efficient operation of a Business Operations Restaurant (Food & Beverage).","$18-$21 PH","Ramstein, Germany","About the position: This position is Non-appropriated Fund (NAF) and is located at the Ramstein Club Complex in Ramstein Air Base, Germany. This position may offer Logistic Support. The primary purpose of this position is to provide support and assistance to the Operation Managers in the economic and efficient operation of a Business Operations Restaurant (Food & Beverage).","","","","2026-08-10T09:31:30.430783+00:00"
"USAJOBS","IT SPECIALIST (SYSADMIN)","Air National Guard Units","https://www.usajobs.gov:443/job/875708400","This is a Washington Air National Guard Title 32 Excepted Service Unit Technician position: IT SPECIALIST (SYSADMIN) Location: 194th Intelligence Squadron Camp Murray, Washington 98430 Air National Guard Units Appointment Type: Permanent, excepted service Advertised as: ENLISTED ""Pending funds availability, a recruitment or relocation incentive may be available"" Your resume must contain your own words. Resumes that are verbatim, from this announcement, will not be considered.","$83935-$109122 PA","Camp Murray, Washington","This is a Washington Air National Guard Title 32 Excepted Service Unit Technician position: IT SPECIALIST (SYSADMIN) Location: 194th Intelligence Squadron Camp Murray, Washington 98430 Air National Guard Units Appointment Type: Permanent, excepted service Advertised as: ENLISTED ""Pending funds availability, a recruitment or relocation incentive may be available"" Your resume must contain your own words. Resumes that are verbatim, from this announcement, will not be considered.","","","","2026-08-10T09:31:30.431705+00:00"
"USAJOBS","IT SPECIALIST (CUSTSPT) (TITLE 32)","Air National Guard Units","https://www.usajobs.gov:443/job/879427300","This is a National Guard Title 32 Excepted Service Position. This is an Indefinite with Right to Convert to Permanent GS-2210-11 IT SPECIALIST (CUSTSPT) (TITLE 32), Position Description Number D2182P01 and is part of the MO 139th Airlift Wing. SEE NOTES UNDER CONDITIONS OF EMPLOYMENT.","$75897-$98671 PA","Saint Joseph, Missouri","This is a National Guard Title 32 Excepted Service Position. This is an Indefinite with Right to Convert to Permanent GS-2210-11 IT SPECIALIST (CUSTSPT) (TITLE 32), Position Description Number D2182P01 and is part of the MO 139th Airlift Wing. SEE NOTES UNDER CONDITIONS OF EMPLOYMENT.","","","","2026-08-10T09:31:30.432766+00:00"
"USAJOBS","Teller","Defense Commissary Agency","https://www.usajobs.gov:443/job/879154300","Tellers control and account for all funds received and deposited daily as part of the commissary store operation.. Specific assignments vary by individual store and store management requirements.","$17.82-$23.01 PH","Randolph AFB, Texas","Tellers control and account for all funds received and deposited daily as part of the commissary store operation.. Specific assignments vary by individual store and store management requirements.","","","","2026-08-10T09:31:30.433610+00:00"
"USAJOBS","Teller","Defense Commissary Agency","https://www.usajobs.gov:443/job/879506600","Tellers control and account for all funds received and deposited daily within the Defense Commissary Agency (DeCA) system, performing a variety of duties including setting up cash drawers, receiving funds from cashiers, and processing customer refunds. Specific assignments vary by individual store and store management requirements.","$18.21-$23.68 PH","Schofield Barracks, Hawaii","Tellers control and account for all funds received and deposited daily within the Defense Commissary Agency (DeCA) system, performing a variety of duties including setting up cash drawers, receiving funds from cashiers, and processing customer refunds. Specific assignments vary by individual store and store management requirements.","","","","2026-08-10T09:31:30.434193+00:00"
"USAJOBS","Bartender NA-04","United States Army Installation Management Command","https://www.usajobs.gov:443/job/852612400","This position is located at the Peak but may fill other vacancies in the Business Recreation Division. This position is for Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum, New York. FMWR includes Child and Youth Services, Business Recreation, and Support Services, which enable Soldier readiness, support the resilience and well-being of Soldiers and Families. Incentives and Bonuses Incentives will NOT be paid.","$19.96-$23.29 PH","Fort Drum, New York","This position is located at the Peak but may fill other vacancies in the Business Recreation Division. This position is for Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum, New York. FMWR includes Child and Youth Services, Business Recreation, and Support Services, which enable Soldier readiness, support the resilience and well-being of Soldiers and Families. Incentives and Bonuses Incentives will NOT be paid.","","","","2026-08-10T09:31:30.435092+00:00"
"USAJOBS","Bartender NA-03","United States Army Installation Management Command","https://www.usajobs.gov:443/job/854271100","This position is located at West Point Club. Incentives and Bonuses Incentives will not be paid. Initial Cut-Off Date: Tuesday, January 27, 2026 (Applications must be received by 11:59 PM EST). Applications received by the Initial Cut-Off Date will be reviewed and possibly referred to the Selecting Official PRIOR to the Closing Date of this Vacancy Announcement. Subsequent referrals to the Hiring Manager will occur every two weeks thereafter based on management's need to fill positions.","$19.47-$22.72 PH","West Point, New York","This position is located at West Point Club. Incentives and Bonuses Incentives will not be paid. Initial Cut-Off Date: Tuesday, January 27, 2026 (Applications must be received by 11:59 PM EST). Applications received by the Initial Cut-Off Date will be reviewed and possibly referred to the Selecting Official PRIOR to the Closing Date of this Vacancy Announcement. Subsequent referrals to the Hiring Manager will occur every two weeks thereafter based on management's need to fill positions.","","","","2026-08-10T09:31:30.436161+00:00"
"USAJOBS","Bartender NA-03","U.S. Military Academy","https://www.usajobs.gov:443/job/854986400","This position is located at Eisenhower Hall. This position is Weather Essential. Incentives and Bonuses Incentives will not be paid.","$19.47-$22.72 PH","West Point, New York","This position is located at Eisenhower Hall. This position is Weather Essential. Incentives and Bonuses Incentives will not be paid.","","","","2026-08-10T09:31:30.437244+00:00"
"USAJOBS","Recreation Aid (Range / Paintball Operation) NF-01","United States Army Installation Management Command","https://www.usajobs.gov:443/job/856675000","This position is located at Fort Lee, VA - DFMWR Outdoor Recreation. Incentives and Bonuses Incentives will not be paid. Please note: This is an open continuous announcement to provide a ready pool of available applicants as needed. Applicants will be referred as vacancies occur.","$15-$17 PH","Fort Lee, Virginia","This position is located at Fort Lee, VA - DFMWR Outdoor Recreation. Incentives and Bonuses Incentives will not be paid. Please note: This is an open continuous announcement to provide a ready pool of available applicants as needed. Applicants will be referred as vacancies occur.","","","","2026-08-10T09:31:30.437711+00:00"
"USAJOBS","Bartender NA-03","United States Army Installation Management Command","https://www.usajobs.gov:443/job/856867900","This position is located at Fort Lee and can be filled throughout Fort Lee MWR, Business Recreation Division: The Gregg-Adams Club TenStrike Bowling Center HideAway Cardinal Golf Club Incentives and Bonuses Incentives will not be paid. This is an open continuous announcement. Lists with qualified candidates will be referred when requested by hiring managers.","$18.75-$21.87 PH","Fort Lee, Virginia","This position is located at Fort Lee and can be filled throughout Fort Lee MWR, Business Recreation Division: The Gregg-Adams Club TenStrike Bowling Center HideAway Cardinal Golf Club Incentives and Bonuses Incentives will not be paid. This is an open continuous announcement. Lists with qualified candidates will be referred when requested by hiring managers.","","","","2026-08-10T09:31:30.438496+00:00"
"USAJOBS","Parts Management Specialist","Army Tank-Automotive and Armament Command (TACOM)","https://www.usajobs.gov:443/job/878712500","About the Position: Red River Army Depot (RRAD) is located in northeast Texas, 19 miles west of Texarkana and approximately 170 miles northeast of Dallas. RRAD is near the corners of 4 states - Arkansas, Louisiana, Oklahoma and Texas. The depot's enormous maintenance mission includes the repair, rebuild, overhaul and conversion of tactical wheeled vehicles. For more information on Red River Army Depot, go to the following web site: www.redriver.army.mil.","$61722-$80243 PA","Texarkana, Texas","About the Position: Red River Army Depot (RRAD) is located in northeast Texas, 19 miles west of Texarkana and approximately 170 miles northeast of Dallas. RRAD is near the corners of 4 states - Arkansas, Louisiana, Oklahoma and Texas. The depot's enormous maintenance mission includes the repair, rebuild, overhaul and conversion of tactical wheeled vehicles. For more information on Red River Army Depot, go to the following web site: www.redriver.army.mil.","","","","2026-08-10T09:31:30.439409+00:00"
"USAJOBS","Parts Management Specialist","Army Tank-Automotive and Armament Command (TACOM)","https://www.usajobs.gov:443/job/878715100","About the Position: Red River Army Depot (RRAD) is located in northeast Texas, 19 miles west of Texarkana and approximately 170 miles northeast of Dallas. RRAD is near the corners of 4 states - Arkansas, Louisiana, Oklahoma and Texas. The depot's enormous maintenance mission includes the repair, rebuild, overhaul and conversion of tactical wheeled vehicles. For more information on Red River Army Depot, go to the following web site: www.redriver.army.mil.","$61722-$80243 PA","Texarkana, Texas","About the Position: Red River Army Depot (RRAD) is located in northeast Texas, 19 miles west of Texarkana and approximately 170 miles northeast of Dallas. RRAD is near the corners of 4 states - Arkansas, Louisiana, Oklahoma and Texas. The depot's enormous maintenance mission includes the repair, rebuild, overhaul and conversion of tactical wheeled vehicles. For more information on Red River Army Depot, go to the following web site: www.redriver.army.mil.","","","","2026-08-10T09:31:30.440468+00:00"
"USAJOBS","Civil Engineer/Mechanical Engineer/Electrical Engineer","Bonneville Power Administration","https://www.usajobs.gov:443/job/879071800","These positions are located with Bonneville Power Administration in Lines (TIPL) and Substations (TIPS), Project Portfolio Management (TIP), Transmission Infrastructure Asset Management (TI), Transmission Services (T). A successful candidate in the Civil Engineer/Mechanical Engineer/Electrical Engineer position will serve as an engineering Project Manager (PM) to plan, direct, and coordinate activities for assigned engineering projects.","$130328-$157607 PA","Vancouver, Washington","These positions are located with Bonneville Power Administration in Lines (TIPL) and Substations (TIPS), Project Portfolio Management (TIP), Transmission Infrastructure Asset Management (TI), Transmission Services (T). A successful candidate in the Civil Engineer/Mechanical Engineer/Electrical Engineer position will serve as an engineering Project Manager (PM) to plan, direct, and coordinate activities for assigned engineering projects.","","","","2026-08-10T09:31:30.441519+00:00"
"USAJOBS","MWR Recreation Assistant (Golf)","Commander, Navy Installations Command","https://www.usajobs.gov:443/job/879831900","This position is located in Golf at the Morale, Welfare and Recreation (MWR) Department of Naval Air Station North Island; Sea N' Air Golf Course. The primary purpose of this position is to sell golf equipment and supplies and collect Green and Golf Cart fees from patrons.","$21.28-$21.28 PH","Coronado, California","This position is located in Golf at the Morale, Welfare and Recreation (MWR) Department of Naval Air Station North Island; Sea N' Air Golf Course. The primary purpose of this position is to sell golf equipment and supplies and collect Green and Golf Cart fees from patrons.","","","","2026-08-10T09:31:30.442527+00:00"
"USAJOBS","Bartender NA-03","United States Army Installation Management Command","https://www.usajobs.gov:443/job/878549500","This position is located at the Fort Bliss Centennial Banquet and Conference Center. To better expedite the hiring process, we recommend including full contact information (name, address, phone number, email, etc.) for professional and personal references on your resume. Incentives and Bonuses Incentives will not be paid.","$19.08-$22.27 PH","Fort Bliss, Texas","This position is located at the Fort Bliss Centennial Banquet and Conference Center. To better expedite the hiring process, we recommend including full contact information (name, address, phone number, email, etc.) for professional and personal references on your resume. Incentives and Bonuses Incentives will not be paid.","","","","2026-08-10T09:31:30.443247+00:00"
"USAJOBS","Public Affairs Specialist","U.S. Mint","https://www.usajobs.gov:443/job/878654500","This position is located at US Mint,Office of the Director. As a Public Affairs Specialist, you will plan, design, develop, and disseminate public affairs information and materials to inform and educate the public about bureau programs, products and services.","$102415-$133142 PA","Washington, District of Columbia","This position is located at US Mint,Office of the Director. As a Public Affairs Specialist, you will plan, design, develop, and disseminate public affairs information and materials to inform and educate the public about bureau programs, products and services.","","","","2026-08-10T09:31:30.444152+00:00"
"USAJOBS","PRINTING SERVICES SPECIALIST (TITLE 32)","Army National Guard Units","https://www.usajobs.gov:443/job/876103500","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a PRINTING SERVICES SPECIALIST (TITLE 32), Position Description Number D1598P01 and is part of the IL DCSIM, National Guard.","$50460-$65599 PA","Springfield, Illinois","THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a PRINTING SERVICES SPECIALIST (TITLE 32), Position Description Number D1598P01 and is part of the IL DCSIM, National Guard.","","","","2026-08-10T09:31:30.444780+00:00"
"USAJOBS","IT SPECIALIST (CUSTOMER SUPPORT) (3 Vacancies)","Army National Guard Units","https://www.usajobs.gov:443/job/878360000","IOWA ARMY NATIONAL GUARD - TITLE 32 EXCEPTED SERVICE POSITION This position is restricted to current Military members of the Iowa Army National Guard. LOCATION: G6, Johnston, IA","$68545-$97875 PA","Camp Dodge Military Reservation, Iowa","IOWA ARMY NATIONAL GUARD - TITLE 32 EXCEPTED SERVICE POSITION This position is restricted to current Military members of the Iowa Army National Guard. LOCATION: G6, Johnston, IA","","","","2026-08-10T09:31:30.445358+00:00"
"USAJOBS","Realty Specialist","Forest Service","https://www.usajobs.gov:443/job/878843100","This announcement is being advertised as a Forest Service National Hiring effort to fill multiple vacancies. Positions may be filled at one or more of the duty locations included in this announcement. Final determination of the duty location will be made at the time of the job offer. ? For additional information about the duties of this position, please contact Carlos Coontz at Carlos.Coontz@usda.gov.","$61722-$97087 PA","Multiple Locations","This announcement is being advertised as a Forest Service National Hiring effort to fill multiple vacancies. Positions may be filled at one or more of the duty locations included in this announcement. Final determination of the duty location will be made at the time of the job offer. ? For additional information about the duties of this position, please contact Carlos Coontz at Carlos.Coontz@usda.gov.","","","","2026-08-10T09:31:30.445912+00:00"
